outfit_id,gender,style,season,tags
79227,F,포멀,봄,"코트,봄,포멀"
79235,F,캐주얼,봄,"프라다,캐주얼,봄,크로스백"
79236,M,캐주얼,봄,"패딩,나이키,슈프림,캐주얼,봄"
79238,M,캐주얼,봄,"피쉬테일,캐주얼,봄,컨버스"
79240,F,시크,봄,"시크,퍼,코트,봄"
79241,F,스트릿,봄,"조거팬츠,발렌시아가,스트릿,봄"
79246,M,댄디,봄,"댄디,코트,봄"
79247,M,스트릿,봄,"스트릿,아디다스,바시티재킷,위캔더스,봄"
79248,F,캐주얼,봄,"캐주얼,코트,봄"
79249,M,댄디,봄,"댄디,후드재킷,봄"
79254,F,레트로,봄,"코트,레트로,봄"
79256,F,캐주얼,봄,"캐주얼,더플코트,봄"
79257,F,캐주얼,봄,"나이키,캐주얼,스니커즈,봄"
79258,F,캐주얼,봄,"패딩,푸마,베스트,캐주얼,봄"
79259,F,시크,봄,"시크,스커트,봄"
79260,F,스트릿,봄,"데님팬츠,스트릿,아크테릭스,봄"
79261,F,스트릿,봄,"스트릿,집업,봄"
79262,F,캐주얼,봄,"머플러,나이키,캐주얼,봄"
79263,M,캐주얼,봄,"머플러,나이키,캐주얼,봄"
79266,F,걸리시,봄,"코트,봄,걸리시"
79267,F,캐주얼,봄,"캉골,캐주얼,베레,봄"
79270,F,스트릿,봄,"스트릿,코트,아디다스,봄"
79271,F,스트릿,봄,"나이키,스트릿,스니커즈,봄"
79273,F,캐주얼,봄,"나이키,캐주얼,스니커즈,봄"
79275,F,캐주얼,봄,"구찌,캐주얼,가방,봄"
79276,M,스트릿,봄,"노스페이스,스트릿,스니커즈,봄"
79279,F,스트릿,봄,"스트릿,재킷,봄,스타디움"
79280,F,캐주얼,봄,"워커,캐주얼,봄"
79281,M,스트릿,봄,"스트릿,레더팬츠,봄"
79282,F,캐주얼,봄,"무톤,캐주얼,봄"
79283,F,캐주얼,봄,"캐주얼,재킷,블레이저,봄"
79286,F,스트릿,봄,"패딩,스트릿,노스페이스,봄"
79287,F,스트릿,봄,"스투시,나이키,스트릿,어썸니즈,비니,봄"
79289,F,캐주얼,봄,"캐주얼,부츠,봄"
79291,F,캐주얼,봄,"패딩,캐주얼,나이키,봄"
79295,M,스트릿,봄,"데님팬츠,스트릿,봄"
79300,M,스트릿,봄,"스트릿,봄,컨버스"
79304,M,스트릿,봄,"스트릿,디스이즈네버댓,바람막이,칼하트,봄"
79306,M,스트릿,봄,"스트릿,봄,볼캡"
79308,M,캐주얼,봄,"캐주얼,벌스데이수트,봄,바시티재킷"
79313,F,스트릿,봄,"스트릿,핑크,봄"
79314,M,스트릿,봄,"스트릿,봄,스타디움재킷"
79315,M,스트릿,봄,"칼하트,나이키,스트릿,봄"
79316,F,캐주얼,봄,"나이키,캐주얼,봄,바시티재킷"
79322,F,스트릿,봄,"스트릿,플리스,봄"
79323,M,캐주얼,봄,"나이키,엠엠엘지,레더재킷,캐주얼,봄"
79324,F,시크,봄,"시크,블레이저,봄"
79326,F,캐주얼,봄,"캐주얼,스니커즈,봄"
79327,F,스트릿,봄,"스트릿,부츠,봄"
79329,M,아메리칸 캐주얼,봄,"블루종,아메리칸캐주얼,아메리칸 캐주얼,봄"
79332,M,캐주얼,봄,"피쉬테일,나이키,캐주얼,봄"
79333,M,캐주얼,봄,"나이키,캐주얼,봄,바시티재킷"
79334,F,시크,봄,"시크,코트,봄"
79335,M,댄디,봄,"댄디,레더,봄,재킷"
79336,F,시크,봄,"시크,코트,레더,봄"
79338,F,시크,봄,"블루종,시크,레더,봄"
79340,F,시크,봄,"시크,부츠,봄"
79341,M,캐주얼,봄,"블루종,레더,반스,캐주얼,봄"
79345,M,스트릿,봄,"스트릿,봄,바시티재킷"
79350,M,레트로,봄,"a-2,레트로,봄"
79352,F,캐주얼,봄,"프라다,캐주얼,몽클레어,봄,크로스백"
79356,M,캐주얼,봄,"나이키,알파인더스트리,캐주얼,봄,ma-1"
79358,F,레트로,봄,"나이키,봄,레트로,데님팬츠"
79359,F,캐주얼,봄,"패딩,캐주얼,봄"
79365,F,시크,봄,"레더재킷,시크,봄"
79371,F,걸리시,봄,"봄,부츠,걸리시"
79375,M,캐주얼,봄,"데님셔츠,캐주얼,봄"
79379,F,스트릿,봄,"패딩,스트릿,노스페이스,반스,봄"
79380,F,걸리시,봄,"봄,부츠,걸리시"
79382,M,스트릿,봄,"바시티,스트릿,봄"
79386,F,레트로,봄,"블루종,레트로,봄,컨버스"
79388,F,시크,봄,"시크,부츠,봄"
79389,F,스트릿,봄,"엘엠씨,나이키,스트릿,칼하트,비니,봄"
79391,F,시크,봄,"시크,나이키,봄,퍼"
79394,F,걸리시,봄,"스커트,봄,걸리시"
79396,M,댄디,봄,"댄디,더블코트,봄"
79397,M,스트릿,봄,"스웨트셔츠,스트릿,봄,예일"
79398,F,스트릿,봄,"예일,스트릿,봄,스웨트셔츠"
79399,F,스트릿,봄,"예일,스트릿,봄,백팩"
79400,M,스트릿,봄,"예일,스트릿,봄,크로스백"
79401,M,캐주얼,봄,"예일,백팩,스웨트셔츠,캐주얼,봄"
79402,F,스트릿,봄,"예일,스트릿,봄,스웨트셔츠"
79403,M,스트릿,봄,"예일,스트릿,봄,백팩"
79404,M,캐주얼,봄,"예일,캐주얼,봄,백팩"
79405,F,캐주얼,봄,"예일,캐주얼,봄,백팩"
79406,F,스트릿,봄,"예일,스트릿,봄,백팩"
79407,F,캐주얼,봄,"예일,캐주얼,봄,스웨트셔츠"
79408,F,스트릿,봄,"예일,스트릿,봄,스웨트셔츠"
79409,M,스트릿,봄,"예일,스트릿,봄,스웨트셔츠"
79410,F,스트릿,봄,"스트릿,봄,예일,백팩"
79411,F,스트릿,봄,"예일,스트릿,봄,백팩"
79412,M,댄디,봄,"댄디,재킷,봄"
79417,F,캐주얼,봄,"캐주얼,라코스테,베레,봄"
79418,M,캐주얼,봄,"코트,나이키,캐주얼,캉골,봄"
79420,M,캐주얼,봄,"나이키,캐주얼,봄,후드티셔츠"
79430,M,캐주얼,봄,"아식스,캐주얼,봄,바시티재킷"
79433,F,캐주얼,봄,"캐주얼,코트,봄"
79435,M,스트릿,봄,"나이키,스트릿,베이프,후드집업,봄"
79436,F,캐주얼,봄,"캐주얼,더플코트,봄"
79443,M,스트릿,봄,"스트릿,라이풀,바시티재킷,리복,봄"
79446,F,캐주얼,봄,"블루종,라퍼지스토어,캐주얼,봄"
79447,F,시크,봄,"시크,닥터마틴,레더코트,봄"
79449,F,스트릿,봄,"알파인더스트리,스트릿,아디다스,봄,ma-1"
79451,F,캐주얼,봄,"캐주얼,더플코트,봄"
79455,F,캐주얼,봄,"캐주얼,블레이저,봄"
79458,M,캐주얼,봄,"캐주얼,봄,바시티재킷"
79462,M,캐주얼,봄,"캐주얼,데님재킷,봄"
79467,F,캐주얼,봄,"캐주얼,블레이저,봄"
79469,F,캐주얼,봄,"m65,닥터마틴,캐주얼,봄"
79470,M,캐주얼,봄,"캐주얼,m51,봄,컨버스"
79471,F,캐주얼,봄,"m65,캐주얼,봄,반스"
79472,M,캐주얼,봄,"엘엠씨,나이키,와이드팬츠,캐주얼,봄"
79473,M,캐주얼,봄,"데님팬츠,캐주얼,봄"
79474,F,걸리시,봄,"봄,부츠,걸리시"
79475,M,캐주얼,봄,"파카,캐주얼,봄"
79477,F,시크,봄,"시크,와이드팬츠,봄"
79479,F,스트릿,봄,"스트릿,플리스,봄"
79480,M,캐주얼,봄,"스카잔,캐주얼,봄,컨버스"
79482,F,시크,봄,"레더재킷,시크,봄"
79483,F,스트릿,봄,"스트릿,스니커즈,봄,반스"
79484,F,포멀,봄,"코트,봄,포멀"
79485,M,캐주얼,봄,"캐주얼,캠프캡,봄,컨버스"
79487,M,캐주얼,봄,"나이키,캐주얼,봄,코트"
79489,M,캐주얼,봄,"캐주얼,스니커즈,봄,아카이브볼드"
79490,F,캐주얼,봄,"캐주얼,부츠,봄"
79491,F,캐주얼,봄,"캐주얼,머플러,봄,아디다스"
79492,M,캐주얼,봄,"캐주얼,코트,봄,컨버스"
79493,F,캐주얼,봄,"쉐르파,리바이스,아디다스,캐주얼,봄"
79494,M,캐주얼,봄,"바시티,캐주얼,봄,컨버스"
79496,M,캐주얼,봄,"나이키,캐주얼,봄,코트"
79497,F,시크,봄,"시크,데님,스커트,봄"
79498,M,캐주얼,봄,"파카,캐주얼,봄"
79499,F,시크,봄,"시크,바시티,봄"
79500,M,스트릿,봄,"나이키,스트릿,재킷,봄,트러커"
79501,F,캐주얼,봄,"패딩,캐주얼,봄,컨버스"
79502,M,아메리칸 캐주얼,봄,"아메리칸캐주얼,아메리칸 캐주얼,수트,봄"
79503,F,시크,봄,"시크,스니커즈,봄"
79504,F,시크,봄,"시크,무스탕,봄"
79505,M,아메리칸 캐주얼,봄,"데님,아메리칸캐주얼,카고,아메리칸 캐주얼,봄"
79506,F,시크,봄,"시크,무스탕,봄"
79507,F,아메리칸 캐주얼,봄,"베스트,아메리칸캐주얼,아메리칸 캐주얼,봄"
79508,F,시크,봄,"시크,플리스,봄"
79509,F,레트로,봄,"레트로,블레이저,봄"
79511,M,스트릿,봄,"블루종,스트릿,봄"
79512,F,스트릿,봄,"패딩,스트릿,노스페이스,봄"
79513,F,캐주얼,봄,"캐주얼,블레이저,봄"
79515,M,캐주얼,봄,"데님팬츠,캐주얼,봄"
79517,M,댄디,봄,"버버리,댄디,코트,봄"
79519,M,스트릿,봄,"앤더슨벨,스트릿,패딩베스트,봄"
79520,M,댄디,봄,"첼시부츠,댄디,봄"
79525,F,걸리시,봄,"봄,플리스,걸리시"
79528,F,걸리시,봄,"코트,봄,걸리시,셀린느"
79534,F,캐주얼,봄,"캐주얼,봄,플리스,반스"
79535,M,캐주얼,봄,"데님,컨버스,칼하트,캐주얼,봄"
79537,F,캐주얼,봄,"캐주얼,롱코트,봄"
79539,F,스트릿,봄,"나이키,스트릿,아노락,스톤아일랜드,봄"
79540,F,스트릿,봄,"스트릿,플리스,재킷,코치,봄"
79542,F,시크,봄,"시크,무스탕,봄"
79544,F,시크,봄,"시크,트렌치코트,봄"
79546,M,캐주얼,봄,"캐주얼,봄,아디다스,바시티재킷"
79566,M,캐주얼,봄,"스웨트셔츠,캐주얼,봄,내셔널지오그래픽"
79567,M,캐주얼,봄,"캐주얼,스니커즈,봄,내셔널지오그래픽"
79568,F,스트릿,봄,"트레이닝팬츠,스트릿,봄,내셔널지오그래픽"
79569,M,시크,봄,"시크,트레이닝재킷,봄,내셔널지오그래픽"
79570,F,캐주얼,봄,"캐주얼,캠프캡,봄,내셔널지오그래픽"
79571,F,걸리시,봄,"스웨트셔츠,봄,걸리시,내셔널지오그래픽"
79572,M,스트릿,봄,"트레이닝팬츠,스트릿,봄,내셔널지오그래픽"
79573,F,캐주얼,봄,"캐주얼,가방,봄,내셔널지오그래픽"
79574,M,캐주얼,봄,"캐주얼,백팩,봄,내셔널지오그래픽"
79575,F,캐주얼,봄,"캐주얼,신발,봄,내셔널지오그래픽"
79576,F,걸리시,봄,"걸리시,가방,봄,내셔널지오그래픽"
79577,M,캐주얼,봄,"스웨트셔츠,캐주얼,봄,내셔널지오그래픽"
79579,M,캐주얼,봄,"나이키,캐주얼,집업,봄"
79583,F,캐주얼,봄,"캐주얼,로브코트,봄"
79585,M,캐주얼,봄,"나이키,파카,피쉬테일,캐주얼,봄,엠엘비"
79588,M,캐주얼,봄,"나이키,보머재킷,캐주얼,봄,ma-1"
79591,F,시크,봄,"시크,퍼,카디건,봄"
79592,F,시크,봄,"시크,부츠,봄"
79594,F,시크,봄,"시크,체크셔츠,봄"
79598,F,스트릿,봄,"스트릿,발렌시아가,숏패딩,봄"
79599,F,캐주얼,봄,"캐주얼,레더,봄,크로스백"
79600,M,캐주얼,봄,"캐주얼,스니커즈,봄,반스"
79601,M,댄디,봄,"댄디,코트,봄"
79602,M,댄디,봄,"첼시부츠,댄디,봄"
79607,F,캐주얼,봄,"닥터마틴,캐주얼,롱스커트,봄"
79608,M,스트릿,봄,"윈드브레이커,나이키,스트릿,봄"
79609,F,스트릿,봄,"스트릿,봄,야상"
79610,F,캐주얼,봄,"패딩,캐주얼,봄,닥터마틴"
79612,F,스트릿,봄,"트러커,나이키,스트릿,봄,코듀로이"
79616,M,캐주얼,봄,"나이키,후드티셔츠,칼하트,캐주얼,봄"
79619,M,캐주얼,봄,"캐주얼,봄,바시티재킷"
79622,F,캐주얼,봄,"살로몬,캐주얼,스커트,봄"
79623,F,캐주얼,봄,"점프수트,캐주얼,봄"
79624,F,스트릿,봄,"스트릿,바람막이,봄"
79625,F,걸리시,봄,"셋업,봄,블레이저,걸리시"
79627,F,캐주얼,봄,"캐주얼,셋업,트러커재킷,봄"
79628,F,스트릿,봄,"나이키,스트릿,스니커즈,발렌시아가,봄"
79629,F,캐주얼,봄,"나이키,캐주얼,레더코트,봄"
79631,F,걸리시,봄,"퍼,컨버스,재킷,봄,걸리시"
79633,F,걸리시,봄,"블루종,레더자켓,봄,걸리시"
79636,F,시크,봄,"시크,스커트,봄"
79639,F,스트릿,봄,"베이프,스트릿,숏패딩,봄"
79640,M,스트릿,봄,"스트릿,발렌시아가,크록스,봄"
79643,F,캐주얼,봄,"생지,데님,캐주얼,봄"
79652,F,캐주얼,봄,"캐주얼,니트,봄,컨버스"
79653,M,스트릿,봄,"스트릿,발렌시아가,니트,봄"
79656,M,캐주얼,봄,"스웨트팬츠,캐주얼,나이키,봄"
79658,F,레트로,봄,"카디건,레트로,봄"
79660,M,캐주얼,봄,"코치재킷,캐주얼,봄,반스"
79662,F,캐주얼,봄,"캐주얼,봄,니트,반스"
79663,M,캐주얼,봄,"나이키,캐주얼,봄,바시티재킷"
79664,F,캐주얼,봄,"캐주얼,재킷,봄,퍼"
79665,F,걸리시,봄,"라이더,봄,재킷,걸리시"
79666,F,캐주얼,봄,"나이키,베스트,니트,캐주얼,봄"
79667,F,캐주얼,봄,"캐주얼,블레이저,봄"
79668,F,캐주얼,봄,"m51,베이프,아디다스,뉴에라,캐주얼,봄"
79669,F,로맨틱,봄,"로맨틱,싱글코트,봄"
79670,F,시크,봄,"시크,무스탕,봄"
79671,F,시크,봄,"시크,퍼,재킷,봄"
79673,F,캐주얼,봄,"데님팬츠,아디다스,와이드,캐주얼,봄"
79674,F,시크,봄,"시크,블랙,레더스커트,봄"
79675,F,시크,봄,"시크,레더스커트,봄"
79676,F,캐주얼,봄,"데님팬츠,캐주얼,봄,컨버스"
79677,F,시크,봄,"시크,부츠,화이트,봄"
79678,F,스트릿,봄,"블루종,나이키,스트릿,봄"
79679,F,스트릿,봄,"비니,스트릿,봄,반스"
79680,F,캐주얼,봄,"프라다,캐주얼,무스탕,봄"
79682,M,unknown,봄,"unknown,플리스,봄"
79683,M,스트릿,봄,"아노락,스트릿,봄,반스"
79684,M,스트릿,봄,"아식스,스트릿,스니커즈,봄"
79685,M,캐주얼,봄,"어반스터프,캐주얼,필드재킷,봄"
79686,M,캐주얼,봄,"어반스터프,캐주얼,후드티셔츠,봄"
79687,M,캐주얼,봄,"어반스터프,캐주얼,봄,스웨트셔츠"
79688,M,캐주얼,봄,"어반스터프,셔츠,캐주얼,봄"
79689,M,캐주얼,봄,"어반스터프,셔츠,캐주얼,봄"
79690,M,캐주얼,봄,"어반스터프,캐주얼,필드재킷,봄"
79691,M,캐주얼,봄,"어반스터프,캐주얼,봄,스웨트셔츠"
79692,M,캐주얼,봄,"어반스터프,캐주얼,후드티셔츠,봄"
79693,M,캐주얼,봄,"어반스터프,캐주얼,봄,스웨트셔츠"
79694,M,캐주얼,봄,"어반스터프,캐주얼,봄,스웨트셔츠"
79696,M,시크,봄,"블루종,나이키,시크,레더,봄"
79697,F,캐주얼,봄,"캉골,캐주얼,블레이저,봄"
79698,M,스트릿,봄,"스투시,나이키,스트릿,코치재킷,코치,봄"
79699,F,걸리시,봄,"크로스백,봄,걸리시,보테가베네타"
79703,M,스트릿,봄,"엑스톤즈,나이키,스트릿,니트,봄"
79705,M,캐주얼,봄,"프라다,스웨트셔츠,캐주얼,봄"
79706,F,댄디,봄,"댄디,블레이저,봄"
79707,F,스트릿,봄,"블레이저,나이키,스트릿,레더,봄"
79709,M,스트릿,봄,"블루종,스트릿,봄"
79711,F,레트로,봄,"봄,레트로,캐스키드슨,원피스"
79712,F,캐주얼,봄,"캐주얼,스커트,봄"
79714,M,캐주얼,봄,"나이키,캐주얼,봄,ma-1"
79715,F,시크,봄,"시크,블레이저,봄"
79723,M,캐주얼,봄,"캐주얼,블레이저,봄"
79724,M,캐주얼,봄,"집업재킷,나이키,디스이즈네버댓,캐주얼,봄"
79725,F,캐주얼,봄,"캐주얼,롱코트,봄,보테가베네타"
79727,F,캐주얼,봄,"캐주얼,카디건,봄,컨버스"
79729,F,캐주얼,봄,"데님팬츠,캐주얼,봄"
79730,F,캐주얼,봄,"데님,나이키,부츠컷,캐주얼,봄"
79732,F,캐주얼,봄,"워커,캐주얼,봄"
79734,M,댄디,봄,"첼시부츠,댄디,봄"
79736,F,걸리시,봄,"앵클부츠,봄,걸리시"
79737,F,시크,봄,"시크,데님,봄,미니스커트"
79739,F,캐주얼,봄,"맥코트,캐주얼,봄"
79741,M,캐주얼,봄,"나이키,데님셔츠,캐주얼,블랙,봄"
79744,F,스트릿,봄,"스트릿,플리스,레오파드,봄"
79745,F,레트로,봄,"봄,레트로,패딩베스트,아디다스"
79746,F,스트릿,봄,"나이키,스트릿,봄"
79747,F,시크,봄,"시크,롱재킷,나이키,봄"
79748,M,캐주얼,봄,"캐주얼,봄,니트,반스"
79749,M,댄디,봄,"블루종,댄디,봄,보테가베네타"
79751,F,캐주얼,봄,"캐주얼,베레,봄"
79752,F,캐주얼,봄,"피쉬테일,캐주얼,카키,봄"
79757,M,캐주얼,봄,"블루종,나이키,캐주얼,봄"
79759,F,캐주얼,봄,"캐주얼,트러커재킷,봄"
79760,F,스트릿,봄,"스트릿,라이더재킷,봄"
79763,F,캐주얼,봄,"캐주얼,롱코트,봄"
79764,M,캐주얼,봄,"나이키,캐주얼,트러커재킷,봄"
79765,F,스트릿,봄,"피쉬테일,스트릿,봄"
79766,M,캐주얼,봄,"캐주얼,봄,ma-1"
79770,F,캐주얼,봄,"캐주얼,라이더재킷,봄"
79771,F,스트릿,봄,"스트릿,라이더재킷,봄"
79774,M,캐주얼,봄,"블루종,나이키,캐주얼,봄"
79775,M,캐주얼,봄,"캐주얼,블레이저,봄,휠라"
79776,F,걸리시,봄,"봄,트위드재킷,걸리시"
79778,M,캐주얼,봄,"나이키,캐주얼,봄,바시티재킷"
79779,F,스트릿,봄,"스트릿,니트,봄"
79781,F,캐주얼,봄,"나이키,캐주얼,봄,데님팬츠"
79782,F,캐주얼,봄,"캐주얼,데님재킷,봄"
79783,F,캐주얼,봄,"캐주얼,테슬로퍼,봄"
79784,M,스트릿,봄,"스트릿,뉴발란스,봄,버킷햇"
79787,F,캐주얼,봄,"조거팬츠,나이키,캐주얼,봄"
79788,F,시크,봄,"시크,더블코트,봄"
79791,F,로맨틱,봄,"투피스,로맨틱,봄"
79792,F,스트릿,봄,"스트릿,레더코트,봄"
79793,M,스트릿,봄,"나이키,스트릿,봄,버킷햇"
79794,F,캐주얼,봄,"캐주얼,원피스,봄"
79795,M,댄디,봄,"댄디,봄,로퍼"
79796,M,캐주얼,봄,"미즈노,캐주얼,스니커즈,봄"
79797,F,걸리시,봄,"걸리시,원피스,봄,셀린느"
79800,F,스트릿,봄,"조거팬츠,나이키,스트릿,봄"
79802,M,캐주얼,봄,"캐주얼,셋업,봄"
79803,M,스트릿,봄,"트렌치코트,스트릿,봄,블랙"
79807,F,스트릿,봄,"나이키,스트릿,봄,오버롤"
79813,F,스트릿,봄,"스트릿,레더,봄,재킷"
79814,M,스트릿,봄,"아식스,스트릿,스니커즈,봄"
79815,F,스트릿,봄,"스트릿,레더,블레이저,봄"
79816,F,캐주얼,봄,"나이키,스컬프터,바시티재킷,캐주얼,봄"
79817,F,걸리시,봄,"크로스백,봄,걸리시,컨버스"
79818,M,캐주얼,봄,"블루종,캐주얼,레더,봄"
79819,F,걸리시,봄,"봄,데님스커트,걸리시"
79820,F,걸리시,봄,"봄,블레이저,걸리시"
79824,M,댄디,봄,"첼시부츠,댄디,봄"
79825,F,캐주얼,봄,"캐주얼,봄,바시티재킷"
79827,F,캐주얼,봄,"트렌치코트,캐주얼,봄,컨버스"
79828,M,스트릿,봄,"카고팬츠,스트릿,봄"
79829,F,레트로,봄,"레트로,베레,봄"
79830,F,시크,봄,"시크,스니커즈,널디,봄"
79834,F,캐주얼,봄,"캐주얼,플리스,봄,컨버스"
79836,M,캐주얼,봄,"셔츠,발렌시아가,캐주얼,봄"
79840,F,캐주얼,봄,"캐주얼,블레이저,봄"
79841,F,캐주얼,봄,"캐주얼,블레이저,봄"
79843,M,캐주얼,봄,"니트베스트,캐주얼,봄,반스"
79844,M,스트릿,봄,"맥코트,스트릿,뉴발란스,봄"
79845,M,스트릿,봄,"닥터마틴,스트릿,라이더재킷,봄"
79846,M,스트릿,봄,"스트릿,뉴발란스,후드집업,봄"
79848,F,스트릿,봄,"스트릿,니트,봄"
79849,F,스트릿,봄,"스트릿,레더,봄,컨버스"
79850,M,스트릿,봄,"스트릿,봄,후드집업,아디다스"
79851,F,캐주얼,봄,"나이키,캐주얼,스니커즈,봄"
79854,M,캐주얼,봄,"싱글라이더,나이키,캐주얼,재킷,봄"
79855,M,스트릿,봄,"윈드브레이커,스트릿,봄"
79859,F,캐주얼,봄,"스카잔,캐주얼,봄"
79865,F,스트릿,봄,"스트릿,블레이저,봄"
79867,F,스트릿,봄,"블루종,스트릿,레더,봄"
79868,M,스트릿,봄,"스트릿,플리스,봄"
79880,M,스트릿,봄,"블루종,나이키,스트릿,봄"
79883,M,캐주얼,봄,"나이키,캐주얼,니트,봄"
79887,F,시크,봄,"레더재킷,시크,봄"
79889,M,아메리칸 캐주얼,봄,"아메리칸캐주얼,아메리칸 캐주얼,데님재킷,봄"
79896,F,캐주얼,봄,"블루종,캐주얼,봄"
79897,M,시크,봄,"시크,싱글재킷,도프제이슨,봄"
79898,F,아메리칸 캐주얼,봄,"아메리칸캐주얼,도프제이슨,아메리칸 캐주얼,봄,크로스백"
79899,F,스트릿,봄,"스트릿,카디건,봄,도프제이슨"
79900,M,스트릿,봄,"스트릿,토트백,봄,도프제이슨"
79901,F,캐주얼,봄,"캐주얼,도프제이슨,토트백,봄"
79902,M,캐주얼,봄,"레더재킷,캐주얼,도프제이슨,봄"
79903,M,캐주얼,봄,"블루종,캐주얼,도프제이슨,봄"
79904,F,캐주얼,봄,"doffjason,도프제이슨,카디건,캐주얼,봄"
79905,M,스트릿,봄,"스트릿,라이더재킷,봄,도프제이슨"
79906,F,스트릿,봄,"스트릿,크로스백,봄,도프제이슨"
79909,F,걸리시,봄,"봄,니트,걸리시"
79910,F,캐주얼,봄,"데님팬츠,블랙,캐주얼,봄"
79911,F,걸리시,봄,"크롭셔츠,봄,걸리시"
79912,M,캐주얼,봄,"캐주얼,레더,봄,재킷"
79913,M,아메리칸 캐주얼,봄,"라이더재킷,아메리칸캐주얼,레더,아메리칸 캐주얼,봄"
79914,F,시크,봄,"시크,코트,레더,봄"
79915,F,스트릿,봄,"스트릿,크롭,블레이저,봄"
79918,F,포멀,봄,"블레이저,봄,포멀"
79920,F,캐주얼,봄,"캐주얼,더블코트,봄"
79922,M,포멀,봄,"코트,봄,포멀"
79925,F,시크,봄,"시크,스커트,레더,봄"
79926,F,로맨틱,봄,"로맨틱,봄,롱원피스"
79927,M,스트릿,봄,"데님,셔츠,나이키,스트릿,스톰런던,봄"
79928,M,캐주얼,봄,"윈드브레이커,캐주얼,노스페이스,봄"
79929,M,스트릿,봄,"윈드브레이커,스트릿,봄"
79932,F,캐주얼,봄,"스웨트팬츠,캐주얼,봄"
79933,M,시크,봄,"시크,코트,레더,봄"
79934,F,스트릿,봄,"블루종,스트릿,봄,엘엠씨"
79935,M,스트릿,봄,"블루종,스트릿,봄"
79936,F,캐주얼,봄,"나이키,캐주얼,봄,후드티셔츠"
79937,F,캐주얼,봄,"캐주얼,봄,숏패딩,아디다스"
79938,F,캐주얼,봄,"블레이저,디올,트위드,캐주얼,봄"
79939,M,캐주얼,봄,"나이키,집업,니트,캐주얼,봄"
79940,M,캐주얼,봄,"캐주얼,봄,치노팬츠"
79943,F,캐주얼,봄,"캐주얼,가방,봄,셀린느"
79944,F,캐주얼,봄,"코트,아크네스튜디오,베이지,캐주얼,봄"
79945,F,스트릿,봄,"커버낫,엠엠엘지,스트릿,숏패딩,봄"
79946,F,캐주얼,봄,"카고팬츠,캐주얼,봄"
79947,M,레트로,봄,"레더재킷,레트로,봄"
79948,M,스트릿,봄,"피쉬테일,스트릿,봄,반스"
79949,F,캐주얼,봄,"캐주얼,코트,봄,컨버스"
79952,F,시크,봄,"시크,롱원피스,봄"
79955,M,스트릿,봄,"생지,데님팬츠,스트릿,뉴발란스,봄"
79958,F,걸리시,봄,"워커,닥터마틴,봄,걸리시"
79960,F,걸리시,봄,"봄,크롭,블레이저,걸리시"
79963,F,스트릿,봄,"크롭니트,나이키,스트릿,봄"
79966,F,걸리시,봄,"니트베스트,봄,걸리시"
79969,F,걸리시,봄,"블레이저,컨버스,레더,봄,걸리시"
79970,F,캐주얼,봄,"스웨트팬츠,캐주얼,뉴발란스,봄"
79971,F,시크,봄,"시크,레더,봄,재킷"
79975,M,스트릿,봄,"칼하트,스트릿,봄,아노락"
79976,F,걸리시,봄,"봄,웨스턴부츠,걸리시"
79987,F,시크,봄,"시크,레더셔츠,봄"
79990,F,캐주얼,봄,"블루종,캐주얼,레더,봄"
79991,F,캐주얼,봄,"캐주얼,레더,봄"
79992,F,시크,봄,"블루종,시크,레더,봄"
79993,F,시크,봄,"시크,카고팬츠,봄"
79994,F,시크,봄,"시크,레더,블레이저,봄"
79995,F,스트릿,봄,"스트릿,데님재킷,봄"
79996,F,포멀,봄,"코트,봄,포멀"
79998,M,스트릿,봄,"스트릿,봄,후드티셔츠"
79999,F,스트릿,봄,"팀버랜드,스트릿,카디건,봄"
80000,F,스트릿,봄,"나이키,스트릿,봄"
80001,F,스트릿,봄,"스트릿,블레이저,봄,리넨"
80006,F,스트릿,봄,"파카,스트릿,봄"
80007,F,시크,봄,"시크,블레이저,봄"
80008,M,스트릿,봄,"윈드브레이커,스트릿,봄,아디다스"
80009,F,캐주얼,봄,"닥터마틴,캐주얼,봄,바시티재킷"
80010,F,걸리시,봄,"봄,카디건,걸리시"
80011,F,캐주얼,봄,"캐주얼,후드티셔츠,봄,컨버스"
80012,F,걸리시,봄,"아가일,카디건,슈펜,봄,걸리시"
80013,F,캐주얼,봄,"데님,셋업,캐주얼,봄"
80014,M,스트릿,봄,"나이키,스트릿,후드재킷,레더,봄"
80016,M,스트릿,봄,"라퍼,나이키,스트릿,트러커재킷,봄"
80017,F,캐주얼,봄,"뉴스보이캡,캐주얼,봄,아디다스"
80018,F,캐주얼,봄,"카고팬츠,캐주얼,봄,반스"
80019,F,캐주얼,봄,"베이프,캐주얼,후드,봄"
80020,F,시크,봄,"시크,닥터마틴,블레이저,봄"
80023,F,걸리시,봄,"봄,부츠,걸리시"
80025,F,시크,봄,"시크,패딩,베스트,봄"
80026,F,캐주얼,봄,"캐주얼,블레이저,봄,컨버스"
80028,M,캐주얼,봄,"첼시부츠,캐주얼,봄"
80029,F,시크,봄,"블루종,시크,봄"
80033,F,스트릿,봄,"스트릿,데님재킷,봄"
80036,M,스트릿,봄,"나이키,스트릿,스니커즈,봄"
80037,F,스트릿,봄,"스트릿,봄,ma-1"
80038,M,스트릿,봄,"나이키,스트릿,데님재킷,봄"
